"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"2","2","Emancipation Angel","uma","Near Mint","English","","","2023-10-26 21:38:17.963000","15","False","False","0.19"
"1","1","Embalmer's Tools","akh","Near Mint","English","","","2023-10-26 21:38:17.963000","227","False","False","0.15"
"1","1","Embereth Veteran","woe","Near Mint","English","","","2023-10-26 21:38:17.963000","127","False","False","0.02"
"1","1","Emerald Medallion","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","379","False","False","5.18"
"1","1","Emergence Zone","war","Near Mint","English","","","2023-10-26 21:38:17.963000","245","False","False","0.86"
"1","1","Emergent Growth","xln","Near Mint","English","","","2023-10-26 21:38:17.963000","188","False","False","0.06"
"1","1","Emeria Angel","moc","Near Mint","English","","","2023-10-26 21:38:17.963000","183","False","False","0.19"
"1","1","Emissary of Sunrise","xln","Near Mint","English","","","2023-10-26 21:38:17.963000","10","False","False","0.03"
"1","1","Emperor's Vanguard","xln","Near Mint","English","","","2023-10-26 21:38:17.963000","189","False","False","0.10"
"2","2","Empowered Autogenerator","c19","Near Mint","English","","","2023-10-26 21:38:17.963000","54","False","False","0.84"
"1","1","Emry, Lurker of the Loch","nec","Near Mint","English","","","2023-10-26 21:38:17.963000","91","False","False","0.41"
"3","3","Encase in Ice","dtk","Near Mint","English","","","2023-10-26 21:38:17.963000","54","False","False","0.03"
"1","1","Endless Detour","snc","Near Mint","English","","","2023-10-26 21:38:17.963000","183","False","False","0.11"
"2","2","Endless Evil","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","665","False","False","0.50"
"2","2","Endless Sands","c20","Near Mint","English","","","2023-10-26 21:38:17.963000","272","False","False","0.22"
"5","5","End-Raze Forerunners","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","822","False","False","0.27"
"1","1","Enigma Drake","m19","Near Mint","English","","","2023-10-26 21:38:17.963000","216","False","False","0.15"
"1","1","Enraged Ceratok","rna","Near Mint","English","","","2023-10-26 21:38:17.963000","125","False","False","0.03"
"3","3","Enthusiastic Mechanaut","neo","Near Mint","English","","","2023-10-26 21:38:17.963000","218","False","False","0.26"
"5","5","Entrancing Melody","xln","Near Mint","English","","","2023-10-26 21:38:17.963000","55","False","False","0.16"
"3","3","Ephara's Enlightenment","bng","Near Mint","English","","","2023-10-26 21:38:17.963000","146","False","False","0.04"
"1","1","Ephemeral Shields","moc","Near Mint","English","","","2023-10-26 21:38:17.963000","184","False","False","0.15"
"1","1","Epic Struggle","jud","Near Mint","English","","","2023-10-26 21:38:17.963000","112","False","False","4.50"
"1","1","Epiphany at the Drownyard","soi","Near Mint","English","","","2023-10-26 21:38:17.963000","59","False","False","0.27"
"1","1","Epitaph Golem","m21","Near Mint","English","","","2023-10-26 21:38:17.963000","230","False","False","0.07"
"1","1","Erebos's Intervention","thb","Near Mint","English","","","2023-10-26 21:38:17.963000","94","False","False","0.33"
"2","2","Erebos's Titan","ori","Near Mint","English","","","2023-10-26 21:38:17.963000","94","False","False","0.29"
"2","2","Eriette's Tempting Apple","woe","Near Mint","English","","","2023-10-26 21:38:17.963000","245","False","False","0.11"
"2","2","Erinis, Gloom Stalker","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","230","False","False","0.10"
"1","1","Errant, Street Artist","snc","Near Mint","English","","","2023-10-26 21:38:17.963000","41","False","False","0.18"
"2","2","Esper Sentinel","mh2","Near Mint","English","","","2023-10-26 21:38:17.963000","12","False","False","26.23"
"1","1","Essence Backlash","rtr","Near Mint","English","","","2023-10-26 21:38:17.963000","160","False","False","0.09"
"1","1","Essence Capture","neo","Near Mint","English","","","2023-10-26 21:38:17.963000","52","False","False","0.04"
"1","1","Essence Extraction","kld","Near Mint","English","","","2023-10-26 21:38:17.963000","80","False","False","0.03"
"1","1","Essence Filter","ice","Near Mint","English","","","2023-10-26 21:38:17.963000","233","False","False","0.12"
"1","1","Essence Scatter","dmu","Near Mint","English","","","2023-10-26 21:38:17.963000","49","False","False","0.05"
"1","1","Etali, Primal Conqueror // Etali, Primal Sickness","mom","Near Mint","English","","","2023-10-26 21:38:17.963000","137","False","False","12.31"
"1","1","Etched Champion","mm2","Near Mint","English","","","2023-10-26 21:38:17.963000","209","False","False","0.79"
"2","2","Etched Oracle","c16","Near Mint","English","","","2023-10-26 21:38:17.963000","252","False","False","0.17"
"1","1","Eternal of Harsh Truths","hou","Near Mint","English","","","2023-10-26 21:38:17.963000","34","False","False","0.11"
"1","1","Eternal Scourge","emn","Near Mint","English","","","2023-10-26 21:38:17.963000","7","False","False","1.38"
"11","11","Eternal Taskmaster","war","Near Mint","English","","","2023-10-26 21:38:17.963000","90","False","False","0.06"
"4","4","Eternal Witness","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","286","False","False","1.15"
"1","1","Ethereal Absolution","rna","Near Mint","English","","","2023-10-26 21:38:17.963000","170","False","False","0.43"
"2","2","Ethereal Investigator","voc","Near Mint","English","","","2023-10-26 21:38:17.963000","12","False","False","2.27"
"1","1","Etherium Sculptor","nec","Near Mint","English","","","2023-10-26 21:38:17.963000","92","False","False","0.40"
"1","1","Ethersworn Adjudicator","moc","Near Mint","English","","","2023-10-26 21:38:17.963000","222","False","False","0.19"
"1","1","Ethersworn Canonist","2xm","Near Mint","English","","","2023-11-13 22:47:57.167000","14","False","False",""
"1","1","Ethersworn Sphinx","mh2","Near Mint","English","","","2023-10-26 21:38:17.963000","195","False","False","0.06"
"1","1","Evangel of Synthesis","bro","Near Mint","English","","","2023-10-26 21:38:17.963000","209","False","False","0.03"
"1","1","Evaporate","hml","Near Mint","English","","","2023-10-26 21:38:17.963000","74","False","False","0.16"
"2","2","Evelyn, the Covetous","snc","Near Mint","English","","","2023-10-26 21:38:17.963000","184","False","False","0.08"
"1","1","Everflame Eidolon","bng","Near Mint","English","","","2023-10-26 21:38:17.963000","92","False","False","0.05"
"2","2","Everflowing Chalice","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","948","False","False","0.73"
"1","1","Everglades","c14","Near Mint","English","","","2023-10-26 21:38:17.963000","294","False","False","0.67"
"3","3","Everlasting Torment","c16","Near Mint","English","","","2023-10-26 21:38:17.963000","233","False","False","2.01"
"1","1","Evil Presence","nph","Near Mint","English","","","2023-10-26 21:38:17.963000","60","False","False","0.07"
"2","2","Evolution Sage","onc","Near Mint","English","","","2023-10-26 21:38:17.963000","108","False","False","1.53"
"2","2","Evolving Door","snc","Near Mint","English","","","2023-10-26 21:38:17.963000","144","False","False","0.06"
"7","7","Evolving Wilds","woe","Near Mint","English","","","2023-10-26 21:38:17.963000","256","False","False","0.14"
"1","1","Excavated Wall","stx","Near Mint","English","","","2023-10-26 21:38:17.963000","255","False","False","0.01"
"2","2","Excavation Technique","c21","Near Mint","English","","","2023-10-26 21:38:17.963000","16","False","False","0.11"
"3","3","Exclusion Mage","m19","Near Mint","English","","","2023-10-26 21:38:17.963000","55","False","False","0.08"
"1","1","Executioner's Capsule","2xm","Near Mint","English","","","2023-10-26 21:38:17.963000","92","False","False","0.11"
"1","1","Exemplar of Strength","akh","Near Mint","English","","","2023-10-26 21:38:17.963000","165","False","False","0.03"
"1","1","Exhilarating Elocution","stx","Near Mint","English","","","2023-10-26 21:38:17.963000","185","False","False","0.02"
"17","17","Exotic Orchard","woc","Near Mint","English","","","2023-10-26 21:38:17.963000","159","False","False","0.19"
"3","3","Exotic Pets","snc","Near Mint","English","","","2023-10-26 21:38:17.963000","185","False","False","0.03"
"3","3","Expand the Sphere","one","Near Mint","English","","","2023-10-26 21:38:17.963000","168","False","False","0.07"
"1","1","Expansion // Explosion","grn","Near Mint","English","","","2023-10-26 21:38:17.963000","224","False","False","1.04"
"1","1","Expedite","ogw","Near Mint","English","","","2023-11-13 22:49:13.097000","108","False","False",""
"3","3","Experiment One","2x2","Near Mint","English","","","2023-10-26 21:38:17.963000","146","False","False","0.08"
"1","1","Experimental Augury","one","Near Mint","English","","","2023-10-30 21:48:27.477000","49","False","False",""
"4","4","Explore the Underdark","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","232","False","False","0.12"
"1","1","Explosive Vegetation","dmc","Near Mint","English","","","2023-10-26 21:38:17.963000","132","False","False","0.36"
"4","4","Expressive Iteration","stx","Near Mint","English","","","2023-10-26 21:38:17.963000","186","False","False","1.05"
"1","1","Extinguish All Hope","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","157","False","False","0.09"
"1","1","Extract from Darkness","2x2","Near Mint","English","","","2023-10-26 21:38:17.963000","210","False","False","0.13"
"2","2","Exuberant Fuseling","one","Near Mint","English","","","2023-10-26 21:38:17.963000","129","False","False","0.06"
"2","2","Eye of Doom","c13","Near Mint","English","","","2023-10-26 21:38:17.963000","243","False","False","0.24"
"2","2","Eyeblight Massacre","khc","Near Mint","English","","","2023-10-26 21:38:17.963000","49","False","False","0.10"
"1","1","Eyes Everywhere","rna","Near Mint","English","","","2023-10-26 21:38:17.963000","38","False","False","0.11"
"2","2","Ezuri, Claw of Progress","2x2","Near Mint","English","","","2023-10-26 21:38:17.963000","211","False","False","0.54"
"1","1","Ezuri, Stalker of Spheres","one","Near Mint","English","","","2023-10-26 21:38:17.963000","201","False","False","0.42"
"1","1","Ezuri's Predation","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","287","False","False","0.79"
"1","1","Fable of the Mirror-Breaker // Reflection of Kiki-Jiki","neo","Near Mint","English","","","2023-11-12 16:25:23.860000","465","False","False",""
"2","2","Fable of Wolf and Owl","eve","Near Mint","English","","","2023-10-26 21:38:17.963000","150","False","False","3.56"
"1","1","Faceless Butcher","dmr","Near Mint","English","","","2023-10-26 21:38:17.963000","84","False","False","0.06"
"6","6","Fact or Fiction","woc","Near Mint","English","","","2023-10-26 21:38:17.963000","90","False","False","0.10"
"1","1","Fae Offering","mh2","Near Mint","English","","","2023-10-26 21:38:17.963000","158","False","False","0.10"
"1","1","Faerie Dreamthief","woe","Near Mint","English","","","2023-10-26 21:38:17.963000","89","False","False","0.09"
"1","1","Faerie Fencing","woe","Near Mint","English","","","2023-10-26 21:38:17.963000","90","False","False","0.09"
"1","1","Faerie Formation","woc","Near Mint","English","","","2023-10-26 21:38:17.963000","91","False","False","0.23"
"1","1","Faerie Impostor","ddn","Near Mint","English","","","2023-10-26 21:38:17.963000","43","False","False","0.17"
"2","2","Faerie Mastermind","mom","Near Mint","English","","","2023-10-26 21:38:17.963000","58","False","False","11.41"
"1","1","Faerie Vandal","snc","Near Mint","English","","","2023-10-26 21:38:17.963000","44","False","False","0.07"
"2","2","Fain, the Broker","c21","Near Mint","English","","","2023-10-26 21:38:17.963000","40","False","False","0.26"
"1","1","Faith of the Devoted","c19","Near Mint","English","","","2023-10-26 21:38:17.963000","112","False","False","0.22"
"1","1","Faith Unbroken","cmr","Near Mint","English","","","2023-10-26 21:38:17.963000","373","False","False","0.09"
"7","7","Faithless Looting","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","220","False","False","0.24"
"3","3","Faith's Fetters","cmr","Near Mint","English","","","2023-10-26 21:38:17.963000","20","False","False","0.03"
"1","1","Falconer Adept","m21","Near Mint","English","","","2023-10-26 21:38:17.963000","18","False","False","0.02"
"1","1","Fall of the Gavel","rtr","Near Mint","English","","","2023-10-26 21:38:17.963000","161","False","False","0.05"
"1","1","Fallowsage","moc","Near Mint","English","","","2023-10-26 21:38:17.963000","223","False","False","0.12"
"1","1","Familiar's Ruse","mm3","Near Mint","English","","","2023-10-26 21:38:17.963000","37","False","False","0.79"
"5","5","Far Traveler","clb","Near Mint","English","","","2023-10-26 21:38:17.963000","17","False","False","0.12"
"1","1","Farid, Enterprising Salvager","brc","Near Mint","English","","","2023-10-26 21:38:17.963000","13","False","False","0.06"
"7","7","Farideh, Devil's Chosen","afr","Near Mint","English","","","2023-10-26 21:38:17.963000","221","False","False","0.05"
"1","1","Farm // Market","c19","Near Mint","English","","","2023-10-26 21:38:17.963000","192","False","False","0.04"
"1","1","Farseek","cmm","Near Mint","English","","","2023-10-26 21:38:17.963000","894","False","False","1.40"
"1","1","Farsight Ritual","woe","Near Mint","English","","","2023-10-26 21:38:17.963000","49","False","False","0.16"
"1","1","Fascination","frf","Near Mint","English","","","2023-10-26 21:38:17.963000","34","False","False","0.29"
"1","1","Fast // Furious","mh2","Near Mint","English","","","2023-10-26 21:38:17.963000","123","False","False","0.02"
"5","5","Fatal Grudge","snc","Near Mint","English","","","2023-10-26 21:38:17.963000","187","False","False","0.03"
"2","2","Fate Unraveler","c15","Near Mint","English","","","2023-10-26 21:38:17.963000","126","False","False","2.97"
"1","1","Fathom Feeder","bfz","Near Mint","English","","","2023-10-26 21:38:17.963000","203","False","False","0.21"
"1","1","Fathom Fleet Captain","xln","Near Mint","English","","","2023-10-26 21:38:17.963000","106","False","False","0.42"
"2","2","Fathom Mage","ncc","Near Mint","English","","","2023-10-26 21:38:17.963000","339","False","False","0.22"
"1","1","Faunsbane Troll","woe","Near Mint","English","","","2023-10-26 21:38:17.963000","203","False","False","0.08"
"3","3","Favorable Winds","xln","Near Mint","English","","","2023-10-26 21:38:17.963000","56","False","False","0.27"
"1","1","Fblthp, the Lost","war","Near Mint","English","","","2023-10-26 21:38:17.963000","50","False","False","0.24"
"1","1","Fear","10e","Near Mint","English","","","2023-10-26 21:38:17.963000","142","False","False","0.09"
"1","1","Feast of Blood","zen","Near Mint","English","","","2023-10-26 21:38:17.963000","88","False","False","0.25"
"2","2","Feast on the Fallen","m15","Near Mint","English","","","2023-10-26 21:38:17.963000","96","False","False","0.15"
